steps,tol,valid_prob,almost_valid_prob,time,best_valid,best_almost_valid
1,0.0001,619,3251,41.34897780418396,False,True
1,0.0001,1577,2542,48.310155153274536,True,False
3,0.0001,2948,1117,693.6801071166992,True,False
2,0.001,1987,967,84.56947493553162,True,False
3,0.001,2306,2396,398.2557611465454,True,False
1,0.01,2100,560,32.38908100128174,True,False
3,0.001,6733,649,437.18026423454285,True,False
3,0.001,6149,518,165.047043800354,True,False
1,0.001,803,3686,27.9412899017334,False,False
3,0.001,2616,2344,184.34847831726074,False,True
3,0.01,3822,1627,273.24947690963745,True,False
3,0.0001,4112,512,682.7883567810059,True,False
1,0.001,453,4213,39.91822004318237,False,True
1,0.001,1554,2503,35.082770109176636,True,False
1,0.01,1565,2238,23.05194902420044,True,False
1,0.01,1596,2498,36.28981924057007,True,False
1,0.001,880,3005,27.244144916534424,False,True
3,0.01,6998,447,219.73656916618347,True,False
1,0.001,2089,595,46.12537503242493,True,False
2,0.001,3617,651,189.01074314117432,True,False
2,0.01,2776,1097,93.12133979797363,True,False
1,0.0001,1512,2303,47.64553713798523,True,False
1,0.0001,391,4281,41.199371576309204,False,True
3,0.001,4729,528,353.90612602233887,True,False
2,0.0001,1624,3420,157.44937872886658,False,True
1,0.001,2013,549,31.85336184501648,True,False
1,0.001,2031,552,27.516601085662842,True,False
2,0.01,1443,2485,61.92962312698364,True,False
2,0.01,3129,2315,90.31680107116699,True,False
1,0.0001,911,3080,30.76298713684082,False,True
1,0.01,2090,530,41.67216730117798,True,False
2,0.01,711,1546,84.9903621673584,False,False
1,0.001,2105,574,35.9913330078125,True,False
2,0.01,1236,3301,85.78290104866028,False,True
2,0.001,1810,1752,228.81330609321594,False,True
2,0.0001,912,3195,196.94409489631653,False,True
3,0.01,1099,2205,177.91054511070251,True,False
2,0.0001,1588,2091,158.95123720169067,True,False
2,0.001,2860,611,153.98884177207947,True,False
1,0.01,147,3134,22.28492498397827,False,False
1,0.01,1547,2319,29.84910488128662,True,False
2,0.001,3691,686,201.55466890335083,True,False
3,0.001,2882,572,281.78109312057495,True,False
3,0.0001,4887,577,340.7163598537445,True,False
3,0.01,4542,192,89.36703205108643,True,False
3,0.01,2067,2332,104.64531302452087,True,False
3,0.0001,6032,311,344.0833547115326,True,False
3,0.01,5507,1458,96.14710903167725,True,False
1,0.0001,1669,2566,38.95341205596924,True,False
1,0.01,1542,2298,54.88317894935608,True,False
1,0.0001,995,3013,44.87322688102722,False,False
2,0.001,4708,357,160.6829481124878,True,False
3,0.0001,4582,779,464.7361650466919,True,False
2,0.01,2562,1464,77.45084404945374,True,False
2,0.001,1391,2324,81.98878192901611,False,False
1,0.0001,2087,575,38.9991569519043,True,False
3,0.01,3573,574,209.17695999145508,True,False
