steps,tol,valid_prob,almost_valid_prob,time,best_valid,best_almost_valid
1,0.0001,1049,3205,29.605074882507324,True,False
3,0.01,5185,480,149.3294529914856,True,False
3,0.01,2224,1272,124.4089207649231,True,False
2,0.01,1261,1783,37.95875692367554,True,False
2,0.001,2036,1349,49.58954691886902,True,False
3,0.0001,5931,604,262.96416306495667,True,False
2,0.001,1708,1934,44.882323026657104,False,True
3,0.0001,7763,203,400.59350204467773,True,False
3,0.0001,6645,383,242.18112897872925,True,False
3,0.01,2189,512,197.45237016677856,True,False
3,0.0001,5235,704,263.19212317466736,True,False
1,0.001,1925,1485,19.219478130340576,True,False
3,0.01,323,1795,229.05063128471375,False,False
3,0.01,676,1397,89.89502906799316,False,False
2,0.01,2277,514,143.4622619152069,True,False
3,0.0001,2294,2043,250.1772060394287,True,False
3,0.01,6053,511,100.63355374336243,True,False
2,0.01,3675,829,57.736249923706055,True,False
3,0.01,3377,964,125.64385485649109,True,False
2,0.001,3592,667,56.87262415885925,True,False
2,0.01,2190,525,45.304831981658936,True,False
3,0.0001,4230,1100,545.3230490684509,True,False
1,0.0001,2034,1406,23.75830101966858,True,False
2,0.01,2103,1194,56.45075583457947,True,False
3,0.001,1247,3051,197.99440097808838,False,True
1,0.001,192,4338,12.764967203140259,False,True
2,0.0001,4512,393,134.14320611953735,True,False
1,0.001,1101,3153,16.72270178794861,True,False
3,0.001,2669,2628,158.97457098960876,True,False
2,0.01,4451,368,45.811084032058716,True,False
3,0.001,4699,642,269.7665100097656,True,False
2,0.01,4861,810,56.750608921051025,True,False
3,0.001,3477,598,522.3926591873169,True,False
2,0.0001,1643,2990,76.34109687805176,False,True
2,0.01,963,2212,38.465709924697876,False,False
2,0.01,3638,683,73.7665479183197,True,False
1,0.01,2025,1349,22.605388164520264,True,False
3,0.01,2267,650,144.68038296699524,True,False
3,0.001,4829,437,1946.1149098873138,True,False
