case,initial_state,steps,tol,time,optimal_cost,forest_cost,best_sol_prob
5,"[2, 0, 1]",2,0.001,120.36831521987915,8.271170958712487,8.271170958712487,4577
0,all,2,0.001,222.70538187026978,34.66806439270718,34.66806439270718,4884
4,"[2, 1, 0]",2,0.001,134.32789182662964,10.129279721705213,10.129279721705213,10000
2,"[2, 0, 1]",2,0.001,170.82518815994263,46.8237834230886,46.8237834230886,10000
6,"[2, 1, 0]",2,0.001,151.6365261077881,9.093250764306825,9.093250764306825,10000
4,all,2,0.001,258.87625217437744,48.983111215044,48.983111215044,5032
4,all,2,0.001,217.84610199928284,16.831712891911177,16.831712891911177,4885
8,all,2,0.001,435.1477828025818,11.857457441656411,11.857457441656411,4736
2,"[2, 0, 1]",2,0.001,151.21251893043518,25.190763802392368,25.190763802392368,10000
8,"[2, 0, 1]",2,0.001,198.97754883766174,7.304802306161392,7.304802306161392,10000
6,all,2,0.001,475.3843491077423,2.5565459634552923,2.5565459634552923,5065
4,all,2,0.001,627.1735062599182,40.58300206991015,40.58300206991015,4845
0,all,2,0.001,367.0907070636749,42.97700504563744,42.97700504563744,5069
0,all,2,0.001,288.5204930305481,19.0192509926026,19.0192509926026,5092
5,"[2, 0, 1]",2,0.001,126.63242697715759,8.490882273852273,8.490882273852275,3237
1,"[2, 0, 1]",2,0.001,135.01188206672668,13.470435442666629,13.470435442666629,10000
3,all,2,0.001,323.7703380584717,12.93074360007438,12.93074360007438,4700
5,"[2, 1, 0]",2,0.001,113.01779890060425,9.668547471937407,9.668547471937407,5945
8,"[2, 1, 0]",2,0.001,150.78433108329773,7.01947977744274,7.01947977744274,10000
1,all,2,0.001,275.7294981479645,15.115608896894294,15.115608896894294,4893
5,all,2,0.001,152.840829372406,8.35125890191642,8.35125890191642,1740
6,"[2, 1, 0]",2,0.001,137.7664589881897,22.21985152957122,22.21985152957122,10000
3,"[2, 1, 0]",2,0.001,130.78892397880554,29.52907042723844,29.52907042723844,10000
1,"[2, 1, 0]",2,0.001,124.50895190238953,8.52314291652856,8.52314291652856,9999
2,all,2,0.001,453.06097984313965,76.73629871365384,76.73629871365384,5076
4,"[2, 0, 1]",2,0.001,175.46497917175293,24.300585058821653,24.300585058821653,2839
0,"[2, 1, 0]",2,0.001,145.82649183273315,40.433806543136185,40.433806543136185,10000
1,"[2, 1, 0]",2,0.001,128.36198115348816,35.659828889148486,35.659828889148486,10000
0,all,2,0.001,391.87421202659607,19.012029392641338,19.012029392641338,5010
1,all,2,0.001,335.1699459552765,97.31169027657418,97.31169027657418,4912
0,"[2, 1, 0]",2,0.001,163.5597369670868,93.2335269654435,93.2335269654435,10000
0,"[2, 1, 0]",2,0.001,136.9917471408844,1.3820813595256995,1.3820813595256995,10000
6,all,2,0.001,300.02683329582214,46.16495867935096,46.16495867935096,5086
3,all,2,0.001,226.81137704849243,24.781416939685673,27.259558633654244,3352
5,all,2,0.001,155.00975704193115,1.5356984861674614,1.5356984861674614,1702
8,"[2, 0, 1]",2,0.001,126.96287775039673,9.319087558245826,9.319087558245826,9999
2,"[2, 0, 1]",2,0.001,275.47068977355957,66.80296554091342,66.80296554091342,10000
8,"[2, 0, 1]",2,0.001,157.68574595451355,10.732247448197377,10.732247448197377,10000
3,all,2,0.001,1067.5693089962006,24.191934629954236,24.191934629954236,4476
6,"[2, 1, 0]",2,0.001,244.52941584587097,16.35237896959779,16.35237896959779,10000
4,"[2, 0, 1]",2,0.001,163.79671597480774,9.818804583680036,9.818804583680036,10000
7,"[2, 1, 0]",2,0.001,120.85916686058044,10.40930355357835,10.40930355357835,10000
2,"[2, 0, 1]",2,0.001,263.8866512775421,43.786257784159446,43.786257784159446,10000
0,"[2, 0, 1]",2,0.001,172.3250539302826,4.832496068652569,4.832496068652569,10000
7,"[2, 1, 0]",2,0.001,203.3206708431244,60.84530097020606,60.84530097020606,10000
0,"[2, 0, 1]",2,0.001,194.42535209655762,29.130683502344844,29.130683502344844,10000
8,"[2, 0, 1]",2,0.001,315.9603371620178,13.893550522764631,13.893550522764631,10000
1,all,2,0.001,637.5817110538483,99.4724034675757,99.4724034675757,5026
2,all,2,0.001,552.5094909667969,9.117276100587834,9.117276100587834,4958
1,all,2,0.001,375.1174421310425,65.61413489840011,65.61413489840011,5111
2,"[2, 0, 1]",2,0.001,234.23564529418945,61.38762122281878,61.38762122281878,10000
1,"[2, 0, 1]",2,0.001,405.318617105484,93.72727524893668,93.72727524893668,10000
7,"[2, 1, 0]",2,0.001,234.98470401763916,64.93989916820858,64.93989916820858,10000
8,"[2, 1, 0]",2,0.001,155.70489501953125,9.552040737211021,9.552040737211021,10000
4,"[2, 0, 1]",2,0.001,184.9289767742157,40.141488166575854,40.141488166575854,4161
7,all,2,0.001,275.2177860736847,23.436988397792902,23.4857613248938,5623
0,all,2,0.001,323.33699893951416,91.66015430671976,91.66015430671976,4988
0,all,2,0.001,550.7604999542236,48.51407059513414,48.51407059513414,5074
0,"[2, 1, 0]",2,0.001,182.11572408676147,11.311159710715213,11.311159710715213,10000
2,"[2, 1, 0]",2,0.001,174.9559199810028,7.580781711730699,7.580781711730699,10000
8,"[2, 0, 1]",2,0.001,248.7864887714386,7.963695323834416,7.963695323834416,10000
6,all,2,0.001,377.5300762653351,42.68537513425007,42.68537513425007,4990
2,"[2, 0, 1]",2,0.001,254.98925805091858,91.67993135023818,91.67993135023818,10000
2,"[2, 1, 0]",2,0.001,163.93771862983704,97.37327873149721,97.37327873149721,9999
4,"[2, 1, 0]",2,0.001,192.19618201255798,12.615332091494587,12.615332091494587,10000
8,"[2, 1, 0]",2,0.001,407.93426489830017,6.208390643789622,6.208390643789622,4261
3,"[2, 0, 1]",2,0.001,234.64676189422607,45.14620279367978,45.14620279367978,10000
7,"[2, 1, 0]",2,0.001,230.91858100891113,20.21331492206946,20.25537930843296,9996
5,"[2, 1, 0]",2,0.001,118.14270186424255,4.042860577069369,4.042860577069369,7076
6,all,2,0.001,355.9449200630188,8.133949196588855,8.133949196588855,5025
5,"[2, 0, 1]",2,0.001,125.33057427406311,7.551913961296277,7.551913961296279,5184
0,all,2,0.001,268.6092519760132,91.23934061394459,91.23934061394459,4881
3,all,2,0.001,477.51458168029785,41.02086591896236,41.02086591896236,5595
4,"[2, 0, 1]",2,0.001,162.59882593154907,20.4845647809054,22.53302125899594,8882
3,all,2,0.001,294.89899492263794,40.65125296443186,40.65125296443186,4700
2,all,2,0.001,413.0693578720093,23.1231589659874,23.1231589659874,5025
4,all,2,0.001,274.163419008255,15.928587109059944,17.521445819965937,3995
7,all,2,0.001,200.29127597808838,31.46222128000584,31.52769490651779,2703
1,"[2, 1, 0]",2,0.001,149.3525128364563,38.53469328958323,38.53469328958323,10000
6,all,2,0.001,301.59036588668823,47.5839912726634,47.5839912726634,4971
2,"[2, 1, 0]",2,0.001,107.42329502105713,28.062020174778453,28.062020174778453,10000
4,"[2, 0, 1]",2,0.001,137.86911010742188,45.37014983145625,45.37014983145625,10000
6,all,2,0.001,389.9334189891815,33.067817235098694,33.067817235098694,4910
8,all,2,0.001,229.48736310005188,7.230865072710541,7.230865072710541,4450
2,"[2, 1, 0]",2,0.001,125.11462998390198,66.08119774748,66.08119774748,10000
5,"[2, 0, 1]",2,0.001,95.44126391410828,0.631252700356171,0.6312527003561711,6976
7,"[2, 0, 1]",2,0.001,153.6883261203766,42.67194867061359,42.76075000491647,9982
5,"[2, 0, 1]",2,0.001,112.91083002090454,9.274754979656146,9.274754979656148,6426
7,all,2,0.001,590.4701819419861,40.10636100365176,40.10636100365176,3716
0,all,2,0.001,437.7331681251526,20.146732432461214,20.146732432461214,5067
6,"[2, 0, 1]",2,0.001,192.09696912765503,46.22467799649055,46.22467799649055,10000
1,"[2, 0, 1]",2,0.001,164.0677089691162,60.17543699610677,60.17543699610677,10000
0,"[2, 0, 1]",2,0.001,136.35333824157715,55.05429293292039,55.05429293292039,10000
5,"[2, 1, 0]",2,0.001,93.6884548664093,2.9487192375119005,2.9487192375119005,9449
4,"[2, 1, 0]",2,0.001,147.78793787956238,3.3941175015920084,3.3941175015920084,10000
3,"[2, 1, 0]",2,0.001,173.38608121871948,31.403294137469672,34.54362355121664,9741
7,"[2, 0, 1]",2,0.001,133.5118169784546,30.69817016541356,30.69817016541356,10000
6,"[2, 1, 0]",2,0.001,146.90721988677979,22.42817167739857,22.42817167739857,10000
0,"[2, 1, 0]",2,0.001,190.85064339637756,53.31276446709559,53.31276446709559,10000
1,"[2, 0, 1]",2,0.001,147.33728885650635,54.29947535227146,54.29947535227146,10000
3,"[2, 0, 1]",2,0.001,125.11743307113647,44.16119463061786,44.16119463061786,10000
5,"[2, 1, 0]",2,0.001,109.10708594322205,5.422478071022471,5.422478071022471,7857
6,all,2,0.001,338.81705498695374,39.18805285379093,39.18805285379093,5078
8,"[2, 0, 1]",2,0.001,137.8211977481842,5.727067698789068,5.727067698789068,10000
0,"[2, 1, 0]",2,0.001,297.3031919002533,80.78876352912587,80.78876352912587,10000
7,"[2, 0, 1]",2,0.001,173.1417999267578,73.94641841549617,74.10030266092642,9990
3,all,2,0.001,406.4868359565735,44.27396548921601,44.27396548921601,6369
4,"[2, 1, 0]",2,0.001,177.5415780544281,47.41857098302071,47.41857098302071,10000
3,"[2, 1, 0]",2,0.001,181.56480288505554,19.48312396648511,19.48312396648511,10000
6,"[2, 1, 0]",2,0.001,170.35405206680298,15.93233234441874,15.93233234441874,10000
0,"[2, 1, 0]",2,0.001,249.83503913879395,18.104497002880382,18.104497002880382,10000
1,"[2, 1, 0]",2,0.001,198.2005250453949,82.99635897040352,82.99635897040352,10000
8,"[2, 1, 0]",2,0.001,200.53390908241272,11.342282959599938,11.342282959599938,10000
8,"[2, 0, 1]",2,0.001,244.81949090957642,7.74514974921406,8.025740785195577,6112
2,all,2,0.001,199.4231128692627,33.96945585080108,33.96945585080108,4070
1,"[2, 1, 0]",2,0.001,131.75976586341858,32.35269638870334,32.35269638870334,10000
7,"[2, 1, 0]",2,0.001,187.13834595680237,16.923062086721814,16.958279379126044,9995
7,"[2, 0, 1]",2,0.001,208.490905046463,10.436514196612226,10.436514196612226,10000
5,"[2, 1, 0]",2,0.001,99.65716195106506,7.830436282059652,7.830436282059652,3964
7,"[2, 0, 1]",2,0.001,124.57302212715149,31.501682476559722,31.56723822275489,9972
6,"[2, 1, 0]",2,0.001,152.19132804870605,38.121136189011196,38.121136189011196,10000
6,all,2,0.001,468.233864068985,6.393908141250998,6.393908141250998,5057
3,all,2,0.001,335.99366092681885,28.947135206712836,28.947135206712836,4823
1,all,2,0.001,296.67824816703796,18.910082668707815,18.910082668707815,4925
0,"[2, 1, 0]",2,0.001,157.17017793655396,76.0818578243127,76.0818578243127,10000
6,"[2, 1, 0]",2,0.001,138.08940529823303,38.719089470264564,38.719089470264564,10000
0,all,2,0.001,558.2736392021179,13.106898274138556,13.106898274138556,4933
5,"[2, 0, 1]",2,0.001,127.24603700637817,4.347259774308592,4.347259774308592,9117
2,"[2, 1, 0]",2,0.001,134.9077501296997,12.56077952720004,12.56077952720004,10000
2,"[2, 0, 1]",2,0.001,124.44336009025574,17.11142498083221,17.11142498083221,10000
6,"[2, 1, 0]",2,0.001,130.28626680374146,8.65846359538082,8.65846359538082,10000
5,"[2, 1, 0]",2,0.001,121.95471692085266,7.941670997237001,7.941670997237001,5537
4,"[2, 0, 1]",2,0.001,104.98803687095642,11.543253023103773,11.543253023103773,9999
0,"[2, 1, 0]",2,0.001,144.69932794570923,7.794062670143886,7.794062670143886,10000
4,"[2, 1, 0]",2,0.001,166.57381415367126,20.110865983698318,20.110865983698318,5940
7,"[2, 0, 1]",2,0.001,132.84196400642395,46.690494686870636,46.787658710465166,9964
1,"[2, 0, 1]",2,0.001,129.1410527229309,33.245068625016486,33.245068625016486,10000
4,"[2, 0, 1]",2,0.001,111.13637089729309,25.92153988271757,25.92153988271757,8495
7,all,2,0.001,390.3303198814392,60.166872861666235,60.166872861666235,5261
3,"[2, 1, 0]",2,0.001,125.492262840271,6.334629421564792,6.334629421564792,10000
0,"[2, 0, 1]",2,0.001,140.92864394187927,8.43556148913893,8.43556148913893,10000
2,"[2, 1, 0]",2,0.001,136.5237100124359,14.287828144852988,14.287828144852988,10000
0,all,2,0.001,429.8748049736023,70.99113008722244,70.99113008722244,4908
2,all,2,0.001,783.1870200634003,0.2955183681785378,0.2955183681785378,5057
3,all,2,0.001,288.85988903045654,25.27674705795431,25.27674705795431,4882
2,"[2, 0, 1]",2,0.001,142.9056477546692,77.24741252555916,77.24741252555916,10000
5,all,2,0.001,145.2564401626587,0.03784678106836917,0.037846781068369195,1717
7,"[2, 1, 0]",2,0.001,136.17090106010437,42.95770714241276,43.04710314685315,10000
0,"[2, 0, 1]",2,0.001,127.53342008590698,54.729142700823715,54.729142700823715,10000
3,"[2, 1, 0]",2,0.001,132.83421421051025,7.59129580100325,7.59129580100325,10000
6,"[2, 1, 0]",2,0.001,105.32989597320557,24.554899554230527,24.554899554230527,10000
0,"[2, 1, 0]",2,0.001,138.40543508529663,53.960955900655904,53.960955900655904,10000
4,"[2, 0, 1]",2,0.001,158.5836250782013,35.69983341962947,39.269816761592416,9714
4,"[2, 0, 1]",2,0.001,128.03347396850586,6.943582365771682,6.943582365771682,10000
1,"[2, 0, 1]",2,0.001,220.61253881454468,70.2406074678255,105.36091120173825,3272
1,"[2, 0, 1]",2,0.001,128.90073132514954,21.972351179522697,21.972351179522697,10000
0,"[2, 0, 1]",2,0.001,143.1746311187744,55.43168083631991,55.43168083631991,10000
8,all,2,0.001,285.97756004333496,7.061309744523803,7.061309744523803,4680
7,all,2,0.001,387.45841693878174,60.03849685990053,60.16343839167478,2964
3,"[2, 1, 0]",2,0.001,140.23057007789612,6.281620874141708,6.281620874141708,4276
0,"[2, 1, 0]",2,0.001,209.7017068862915,79.15497321600316,79.15497321600316,10000
3,"[2, 0, 1]",2,0.001,114.6038978099823,24.705060361325195,24.705060361325195,10000
8,"[2, 0, 1]",2,0.001,140.25720977783203,11.892774057151644,11.892774057151644,10000
4,"[2, 1, 0]",2,0.001,192.3888120651245,27.514984581385857,27.514984581385857,10000
8,"[2, 0, 1]",2,0.001,116.12449407577515,8.98584572674866,8.98584572674866,9999
7,"[2, 1, 0]",2,0.001,133.42518401145935,17.54342297174493,17.54342297174493,10000
4,all,2,0.001,243.92687511444092,9.844947645609391,9.844947645609391,4402
3,"[2, 0, 1]",2,0.001,117.09222197532654,5.051811116937788,5.051811116937788,10000
0,"[2, 0, 1]",2,0.001,125.24242186546326,84.03257363650138,84.03257363650138,10000
5,all,2,0.001,164.32703804969788,6.01179527819747,6.01179527819747,1754
2,"[2, 1, 0]",2,0.001,143.31649494171143,52.251565558827,52.251565558827,9999
6,all,2,0.001,302.3920247554779,23.569412799066054,23.569412799066054,5043
6,"[2, 0, 1]",2,0.001,162.61155891418457,27.313079929206484,27.313079929206484,3222
6,"[2, 1, 0]",2,0.001,133.04728603363037,49.78447281770819,49.78447281770819,10000
7,"[2, 0, 1]",2,0.001,122.26863217353821,63.62077261845123,63.75316895079377,9991
2,all,2,0.001,612.1413650512695,88.47848426575895,88.47848426575895,5088
2,"[2, 1, 0]",2,0.001,109.44665217399597,91.23952382293652,91.23952382293652,10000
1,"[2, 0, 1]",2,0.001,165.8855288028717,28.060484951024684,28.060484951024684,3276
3,all,2,0.001,454.023442029953,41.886830264836796,41.886830264836796,5149
3,"[2, 1, 0]",2,0.001,220.93186712265015,16.894203350859847,16.894203350859847,10000
0,"[2, 1, 0]",2,0.001,119.81426310539246,90.9554272794797,90.9554272794797,10000
6,"[2, 1, 0]",2,0.001,108.03209495544434,24.341583953590852,24.341583953590852,10000
2,"[2, 1, 0]",2,0.001,126.37997627258301,30.79558225755845,30.79558225755845,10000
4,"[2, 0, 1]",2,0.001,164.49760389328003,24.089214106751598,24.089214106751598,10000
6,all,2,0.001,345.7184638977051,28.375574742531697,28.375574742531697,5018
8,all,2,0.001,365.0549318790436,6.5779309488934095,6.5779309488934095,4452
3,"[2, 0, 1]",2,0.001,153.94008493423462,33.870535035652004,33.870535035652004,10000
1,"[2, 1, 0]",2,0.001,126.25092315673828,80.602995201033,80.602995201033,10000
7,all,2,0.001,1264.673966884613,2.2787587837693835,2.2787587837693835,3547
4,"[2, 1, 0]",2,0.001,159.24407982826233,9.39124228616562,9.39124228616562,10000
4,all,2,0.001,222.62445902824402,29.250089325926055,29.250089325926055,3964
3,"[2, 1, 0]",2,0.001,163.68362712860107,49.75649216817642,49.75649216817642,4073
5,all,2,0.001,190.5716679096222,2.918147164725432,2.918147164725432,1693
5,"[2, 1, 0]",2,0.001,110.24564790725708,7.763002197666842,7.763002197666843,4679
8,"[2, 1, 0]",2,0.001,110.9040048122406,5.5289580285437845,5.5289580285437845,9999
6,"[2, 1, 0]",2,0.001,147.89029502868652,23.341717247781077,23.341717247781077,10000
0,"[2, 1, 0]",2,0.001,137.75344681739807,97.13316972016219,97.13316972016219,10000
4,"[2, 1, 0]",2,0.001,193.88963413238525,15.500767652570737,15.500767652570737,10000
3,"[2, 0, 1]",2,0.001,170.93466591835022,6.554847598245667,6.554847598245667,10000
6,all,2,0.001,337.1824941635132,27.183929376208894,27.183929376208894,5013
5,"[2, 1, 0]",2,0.001,97.96432280540466,8.405536213310569,8.405536213310569,7353
2,"[2, 1, 0]",2,0.001,121.27798819541931,38.977472843106526,38.977472843106526,9654
5,"[2, 0, 1]",2,0.001,88.89873266220093,3.74061494122721,3.74061494122721,4237
1,all,2,0.001,215.70715498924255,17.226992145318864,17.226992145318864,5099
1,"[2, 1, 0]",2,0.001,136.48230004310608,8.388560579954884,8.388560579954884,10000
8,"[2, 0, 1]",2,0.001,149.2676420211792,8.495226164581924,9.230178769960736,8062
0,all,2,0.001,443.57152104377747,74.27041466709701,74.27041466709701,5049
3,all,2,0.001,252.49381923675537,28.390840169180088,28.390840169180088,4757
1,"[2, 1, 0]",2,0.001,136.28805375099182,87.12537089212586,87.12537089212586,10000
6,"[2, 0, 1]",2,0.001,123.68197870254517,49.49992873770822,49.49992873770822,10000
2,"[2, 1, 0]",2,0.001,280.4595239162445,87.16368124273617,87.16368124273617,10000
0,"[2, 1, 0]",2,0.001,131.36571288108826,83.17117667901005,83.17117667901005,10000
3,"[2, 0, 1]",2,0.001,129.25046396255493,27.229413455019795,27.229413455019795,10000
6,"[2, 1, 0]",2,0.001,194.751403093338,4.057196336448787,4.057196336448787,3255
8,"[2, 1, 0]",2,0.001,159.6950809955597,9.753653031962514,9.753653031962514,10000
4,"[2, 1, 0]",2,0.001,113.00029492378235,42.710000902037436,42.710000902037436,10000
2,all,2,0.001,415.73414516448975,96.62109583093826,96.62109583093826,4918
3,"[2, 0, 1]",2,0.001,106.30475807189941,6.834677924584732,7.518145717043205,8116
7,all,2,0.001,330.8299751281738,56.723913975074936,56.723913975074936,4137
8,all,2,0.001,301.82225704193115,7.742061874716474,7.742061874716474,4271
7,"[2, 1, 0]",2,0.001,110.55938529968262,35.689722792271475,35.689722792271475,10000
1,all,2,0.001,313.1626949310303,20.075042858856705,20.075042858856705,5017
8,"[2, 0, 1]",2,0.001,135.33541584014893,4.979001540947058,5.058579709360127,10000
3,"[2, 1, 0]",2,0.001,115.46552610397339,27.421233290232717,27.421233290232717,10000
7,"[2, 1, 0]",2,0.001,187.83033108711243,57.73330473403883,57.85344910648527,6135
4,"[2, 1, 0]",2,0.001,108.70945405960083,29.833977458133806,29.833977458133806,9999
6,"[2, 0, 1]",2,0.001,130.19650292396545,26.72311707278355,26.72311707278355,3300
0,"[2, 1, 0]",2,0.001,170.83155584335327,47.069654886217776,47.069654886217776,10000
8,"[2, 0, 1]",2,0.001,109.71499800682068,10.259317700891124,10.259317700891124,10000
7,"[2, 1, 0]",2,0.001,207.57928490638733,62.04207230430272,62.17118332395793,5591
1,"[2, 1, 0]",2,0.001,164.45435404777527,40.02872064066486,40.02872064066486,10000
3,"[2, 0, 1]",2,0.001,137.83897304534912,37.387311421522625,37.387311421522625,9999
3,all,2,0.001,217.72906017303467,1.5967249053572274,1.5967249053572274,4725
1,"[2, 0, 1]",2,0.001,236.46146392822266,1.276068597266533,1.276068597266533,3369
1,"[2, 0, 1]",2,0.001,117.91965436935425,27.090278545708326,27.090278545708326,9999
7,"[2, 1, 0]",2,0.001,138.4953532218933,8.330255063549599,8.347590521333272,10000
4,"[2, 0, 1]",2,0.001,224.4976360797882,35.01965213381162,35.01965213381162,9999
3,"[2, 1, 0]",2,0.001,166.27658677101135,16.291348662060926,16.291348662060926,10000
3,all,2,0.001,388.7403221130371,49.710667113284785,49.710667113284785,4519
6,"[2, 1, 0]",2,0.001,133.6241672039032,35.03573422594495,35.03573422594495,10000
2,"[2, 0, 1]",2,0.001,143.42135286331177,94.39256178713589,94.39256178713589,10000
8,"[2, 0, 1]",2,0.001,248.1502230167389,8.543112106196562,8.543112106196562,2818
4,"[2, 0, 1]",2,0.001,106.52318501472473,19.25048945970117,21.17553840567129,8943
2,"[2, 1, 0]",2,0.001,143.62523698806763,64.41015801067613,64.41015801067613,10000
1,"[2, 1, 0]",2,0.001,112.45265364646912,86.34312662922346,86.34312662922346,10000
2,all,2,0.001,501.08981227874756,96.09286085607798,96.09286085607798,5040
3,"[2, 0, 1]",2,0.001,112.72508811950684,31.28898520296493,31.28898520296493,10000
8,"[2, 0, 1]",2,0.001,135.2092490196228,9.266591350704559,9.266591350704559,10000
2,"[2, 0, 1]",2,0.001,134.1492578983307,61.60713659571847,61.60713659571847,10000
2,"[2, 0, 1]",2,0.001,162.82655787467957,35.53501252630619,35.53501252630619,10000
0,all,2,0.001,359.66308307647705,6.900243643657234,6.900243643657234,5021
4,all,2,0.001,635.0418019294739,4.665915064408566,4.665915064408566,5739
0,"[2, 1, 0]",2,0.001,146.08622217178345,66.33803824490008,66.33803824490008,10000
0,"[2, 1, 0]",2,0.001,151.88523888587952,92.59141947289001,92.59141947289001,10000
3,"[2, 0, 1]",2,0.001,101.66607689857483,44.343138969745695,44.343138969745695,9999
2,"[2, 0, 1]",2,0.001,211.14121389389038,7.097517343487736,7.097517343487736,10000
8,"[2, 1, 0]",2,0.001,220.17657709121704,8.706296525949849,8.706296525949849,5021
3,"[2, 1, 0]",2,0.001,121.48699283599854,14.599993866927397,14.599993866927397,10000
2,"[2, 0, 1]",2,0.001,248.9558126926422,27.193134933088523,27.193134933088523,10000
0,"[2, 0, 1]",2,0.001,143.41027808189392,48.708154274894156,48.708154274894156,10000
6,"[2, 1, 0]",2,0.001,132.86652898788452,24.34087337242956,24.34087337242956,10000
3,"[2, 0, 1]",2,0.001,116.74048399925232,34.735263852864236,34.735263852864236,10000
0,all,2,0.001,521.3991479873657,40.870278080093186,40.870278080093186,5001
4,all,2,0.001,219.9211688041687,5.170609112158376,5.170609112158376,4811
1,"[2, 1, 0]",2,0.001,135.26944708824158,67.1023737920556,67.1023737920556,10000
3,"[2, 1, 0]",2,0.001,228.31764197349548,15.432878936161842,15.432878936161842,10000
1,"[2, 1, 0]",2,0.001,219.22229194641113,68.24428528317111,68.24428528317111,10000
0,"[2, 0, 1]",2,0.001,147.89694905281067,36.195550026928146,36.195550026928146,10000
4,"[2, 0, 1]",2,0.001,215.27717304229736,47.11469695897047,47.11469695897047,2844
1,"[2, 1, 0]",2,0.001,130.58651399612427,15.396372695201688,15.396372695201688,9999
0,all,2,0.001,343.83402585983276,96.98490498170042,96.98490498170042,4913
6,"[2, 1, 0]",2,0.001,152.85127186775208,49.76672182725265,49.76672182725265,10000
2,"[2, 0, 1]",2,0.001,164.90652894973755,96.60724921221609,96.60724921221609,10000
5,all,2,0.001,204.62098217010498,3.8274202052315673,3.8274202052315673,1721
5,all,2,0.001,210.45000910758972,9.90882549948422,9.90882549948422,1685
8,"[2, 1, 0]",2,0.001,184.397625207901,11.26125095647621,11.26125095647621,10000
8,"[2, 1, 0]",2,0.001,132.5186722278595,6.719436215549161,6.719436215549161,10000
0,all,2,0.001,592.8873207569122,4.046657890156425,4.046657890156425,4942
7,"[2, 1, 0]",2,0.001,162.79029202461243,10.18771433209091,10.18771433209091,9997
8,"[2, 1, 0]",2,0.001,145.83145427703857,14.704119699854623,14.704119699854623,10000
8,all,2,0.001,168.50143313407898,8.189276805468696,8.189276805468696,3150
5,all,2,0.001,178.99860501289368,2.5622210290509715,2.5622210290509715,1730
6,all,2,0.001,361.5156469345093,36.45026173690324,36.45026173690324,5026
1,"[2, 0, 1]",2,0.001,119.77242398262024,47.058362210036975,47.058362210036975,10000
6,"[2, 0, 1]",2,0.001,127.26175498962402,44.658510429043396,44.658510429043396,10000
1,"[2, 0, 1]",2,0.001,140.2774121761322,64.58199022560908,64.58199022560908,10000
2,"[2, 0, 1]",2,0.001,187.45724296569824,79.76810356612876,79.76810356612876,10000
7,all,2,0.001,240.51933312416077,2.5444234817873657,2.549718487224273,3553
4,"[2, 0, 1]",2,0.001,151.92542815208435,45.34031003487044,49.87434103835748,9729
1,all,2,0.001,268.8931279182434,10.501446434302398,10.501446434302398,5109
2,all,2,0.001,408.64968609809875,73.7813956023277,73.7813956023277,5075
3,all,2,0.001,579.0958631038666,6.572374360547479,7.229611796602226,3538
2,all,2,0.001,537.466630935669,80.12716103839543,80.12716103839543,5066
7,"[2, 0, 1]",2,0.001,181.22093677520752,23.34932176879649,23.34932176879649,10000
4,"[2, 0, 1]",2,0.001,137.48646187782288,1.6223581148217812,1.6223581148217812,10000
1,"[2, 0, 1]",2,0.001,155.6947283744812,16.847520263943203,16.847520263943203,10000
4,all,2,0.001,325.11463594436646,42.02939201496443,42.02939201496443,4468
3,"[2, 0, 1]",2,0.001,131.06755924224854,37.41850485648593,37.41850485648593,10000
4,all,2,0.001,1193.2898638248444,16.220906451594722,16.220906451594722,2871
8,all,2,0.001,509.0612630844116,2.937525295408339,2.937525295408339,4741
0,"[2, 1, 0]",2,0.001,173.46861791610718,45.24744937843853,45.24744937843853,10000
4,"[2, 0, 1]",2,0.001,185.30727314949036,30.604087703634526,30.604087703634526,10000
6,"[2, 1, 0]",2,0.001,171.60771799087524,35.72773102540992,35.72773102540992,10000
4,"[2, 0, 1]",2,0.001,240.4276909828186,9.64398603157168,10.60838463472885,5605
5,all,2,0.001,149.69532799720764,4.898195702528412,4.898195702528412,1712
0,"[2, 0, 1]",2,0.001,180.318293094635,45.17925170528534,45.17925170528534,10000
8,all,2,0.001,517.9151630401611,11.810465364031806,11.810465364031806,2787
1,"[2, 1, 0]",2,0.001,134.85726594924927,4.769846735184535,4.769846735184535,10000
6,all,2,0.001,516.0140578746796,2.35850516732846,2.35850516732846,4942
3,"[2, 1, 0]",2,0.001,141.77950596809387,27.071951497523244,29.779146647275567,5318
6,"[2, 0, 1]",2,0.001,186.8502037525177,21.423538559820035,31.719277196588827,3230
8,all,2,0.001,480.3939640522003,15.750195290397276,17.242464523472776,3832
6,"[2, 0, 1]",2,0.001,145.08485221862793,33.61126024401895,33.61126024401895,10000
4,"[2, 0, 1]",2,0.001,350.47900390625,41.631605600960384,41.631605600960384,10000
1,"[2, 1, 0]",2,0.001,130.48264122009277,69.70202081836621,69.70202081836621,10000
4,all,2,0.001,595.6188209056854,30.746413638459845,30.746413638459845,5031
2,"[2, 0, 1]",2,0.001,137.82376790046692,46.39403654856778,46.39403654856778,10000
6,all,2,0.001,301.79249572753906,15.976861015411465,15.976861015411465,5023
8,"[2, 0, 1]",2,0.001,118.69247603416443,9.899109742034577,9.899109742034577,10000
2,"[2, 0, 1]",2,0.001,146.27841591835022,32.63012688769692,32.63012688769692,10000
8,"[2, 0, 1]",2,0.001,128.25923204421997,11.976936224311206,11.976936224311206,10000
4,all,2,0.001,191.93245697021484,8.668223350791216,8.668223350791216,3034
